,County Name,GINI,Row,Space,Year,stusps
6047,"El Paso County, Texas",0.4746,8,5,2017,TX
6048,"Fort Bend County, Texas",0.414,8,5,2009,TX
6049,"Fort Bend County, Texas",0.43,8,5,2010,TX
6050,"Fort Bend County, Texas",0.415,8,5,2011,TX
6051,"Fort Bend County, Texas",0.4214,8,5,2012,TX
6052,"Fort Bend County, Texas",0.4328,8,5,2013,TX
6053,"Fort Bend County, Texas",0.4318,8,5,2014,TX
6054,"Fort Bend County, Texas",0.4255,8,5,2015,TX
6055,"Fort Bend County, Texas",0.4482,8,5,2016,TX
6056,"Fort Bend County, Texas",0.4402,8,5,2017,TX
6057,"Galveston County, Texas",0.46399999999999997,8,5,2009,TX
6058,"Galveston County, Texas",0.44,8,5,2010,TX
6059,"Galveston County, Texas",0.4681,8,5,2011,TX
6060,"Galveston County, Texas",0.4519,8,5,2012,TX
6061,"Galveston County, Texas",0.4643,8,5,2013,TX
6062,"Galveston County, Texas",0.4769,8,5,2014,TX
6063,"Galveston County, Texas",0.47600000000000003,8,5,2015,TX
6064,"Galveston County, Texas",0.4692,8,5,2016,TX
6065,"Galveston County, Texas",0.45899999999999996,8,5,2017,TX
6066,"Grayson County, Texas",0.423,8,5,2009,TX
6067,"Grayson County, Texas",0.433,8,5,2010,TX
6068,"Grayson County, Texas",0.4441,8,5,2011,TX
6069,"Grayson County, Texas",0.4358,8,5,2012,TX
6070,"Grayson County, Texas",0.4603,8,5,2013,TX
6071,"Grayson County, Texas",0.4269,8,5,2014,TX
6072,"Grayson County, Texas",0.46299999999999997,8,5,2015,TX
6073,"Grayson County, Texas",0.429,8,5,2016,TX
6074,"Grayson County, Texas",0.4414,8,5,2017,TX
6075,"Gregg County, Texas",0.48,8,5,2009,TX
6076,"Gregg County, Texas",0.48700000000000004,8,5,2010,TX
6077,"Gregg County, Texas",0.4577,8,5,2011,TX
6078,"Gregg County, Texas",0.4519,8,5,2012,TX
6079,"Gregg County, Texas",0.4859,8,5,2013,TX
6080,"Gregg County, Texas",0.4522,8,5,2014,TX
6081,"Gregg County, Texas",0.43700000000000006,8,5,2015,TX
6082,"Gregg County, Texas",0.4727,8,5,2016,TX
6083,"Gregg County, Texas",0.4856,8,5,2017,TX
6084,"Guadalupe County, Texas",0.405,8,5,2009,TX
6085,"Guadalupe County, Texas",0.39299999999999996,8,5,2010,TX
6086,"Guadalupe County, Texas",0.3816,8,5,2011,TX
6087,"Guadalupe County, Texas",0.3916,8,5,2012,TX
6088,"Guadalupe County, Texas",0.40399999999999997,8,5,2013,TX
6089,"Guadalupe County, Texas",0.4045,8,5,2014,TX
6090,"Guadalupe County, Texas",0.3967,8,5,2015,TX
6091,"Guadalupe County, Texas",0.4076,8,5,2016,TX
6092,"Guadalupe County, Texas",0.3949,8,5,2017,TX
6093,"Harris County, Texas",0.489,8,5,2009,TX
6094,"Harris County, Texas",0.483,8,5,2010,TX
6095,"Harris County, Texas",0.4996,8,5,2011,TX
6096,"Harris County, Texas",0.4977,8,5,2012,TX
6097,"Harris County, Texas",0.4983,8,5,2013,TX
6098,"Harris County, Texas",0.5007,8,5,2014,TX
6099,"Harris County, Texas",0.4983,8,5,2015,TX
6100,"Harris County, Texas",0.4986,8,5,2016,TX
6101,"Harris County, Texas",0.4997,8,5,2017,TX
6102,"Hays County, Texas",0.462,8,5,2009,TX
6103,"Hays County, Texas",0.457,8,5,2010,TX
6104,"Hays County, Texas",0.4617,8,5,2011,TX
6105,"Hays County, Texas",0.4703,8,5,2012,TX
6106,"Hays County, Texas",0.4517,8,5,2013,TX
6107,"Hays County, Texas",0.4706,8,5,2014,TX
6108,"Hays County, Texas",0.4497,8,5,2015,TX
6109,"Hays County, Texas",0.4471,8,5,2016,TX
6110,"Hays County, Texas",0.4287,8,5,2017,TX
6111,"Henderson County, Texas",0.45399999999999996,8,5,2009,TX
6112,"Henderson County, Texas",0.452,8,5,2010,TX
6113,"Henderson County, Texas",0.42,8,5,2011,TX
6114,"Henderson County, Texas",0.4691,8,5,2012,TX
6115,"Henderson County, Texas",0.488,8,5,2013,TX
6116,"Henderson County, Texas",0.4682,8,5,2014,TX
6117,"Henderson County, Texas",0.4464,8,5,2015,TX
6118,"Henderson County, Texas",0.4776,8,5,2016,TX
6119,"Henderson County, Texas",0.4538,8,5,2017,TX
6120,"Hidalgo County, Texas",0.494,8,5,2009,TX
6121,"Hidalgo County, Texas",0.483,8,5,2010,TX
6122,"Hidalgo County, Texas",0.4948,8,5,2011,TX
6123,"Hidalgo County, Texas",0.4977,8,5,2012,TX
6124,"Hidalgo County, Texas",0.4868,8,5,2013,TX
6125,"Hidalgo County, Texas",0.4894,8,5,2014,TX
6126,"Hidalgo County, Texas",0.4928,8,5,2015,TX
6127,"Hidalgo County, Texas",0.4952,8,5,2016,TX
6128,"Hidalgo County, Texas",0.4902,8,5,2017,TX
6129,"Hunt County, Texas",0.478,8,5,2009,TX
6130,"Hunt County, Texas",0.474,8,5,2010,TX
6131,"Hunt County, Texas",0.4109,8,5,2011,TX
6132,"Hunt County, Texas",0.4549,8,5,2012,TX
6133,"Hunt County, Texas",0.447,8,5,2013,TX
6134,"Hunt County, Texas",0.4446,8,5,2014,TX
6135,"Hunt County, Texas",0.4281,8,5,2015,TX
6136,"Hunt County, Texas",0.4414,8,5,2016,TX
6137,"Hunt County, Texas",0.4577,8,5,2017,TX
6138,"Jefferson County, Texas",0.46399999999999997,8,5,2009,TX
6139,"Jefferson County, Texas",0.47700000000000004,8,5,2010,TX
6140,"Jefferson County, Texas",0.4878,8,5,2011,TX
6141,"Jefferson County, Texas",0.5005,8,5,2012,TX
6142,"Jefferson County, Texas",0.5082,8,5,2013,TX
6143,"Jefferson County, Texas",0.5013,8,5,2014,TX
6144,"Jefferson County, Texas",0.4679,8,5,2015,TX
6145,"Jefferson County, Texas",0.4885,8,5,2016,TX
6146,"Jefferson County, Texas",0.4861,8,5,2017,TX
6147,"Johnson County, Texas",0.42700000000000005,8,5,2009,TX
6148,"Johnson County, Texas",0.395,8,5,2010,TX
6149,"Johnson County, Texas",0.3992,8,5,2011,TX
6150,"Johnson County, Texas",0.3721,8,5,2012,TX
6151,"Johnson County, Texas",0.4125,8,5,2013,TX
6152,"Johnson County, Texas",0.4129,8,5,2014,TX
6153,"Johnson County, Texas",0.4433,8,5,2015,TX
6154,"Johnson County, Texas",0.4009,8,5,2016,TX
6155,"Johnson County, Texas",0.3748,8,5,2017,TX
6156,"Kaufman County, Texas",0.395,8,5,2009,TX
6157,"Kaufman County, Texas",0.374,8,5,2010,TX
6158,"Kaufman County, Texas",0.4033,8,5,2011,TX
6159,"Kaufman County, Texas",0.4384,8,5,2012,TX
6160,"Kaufman County, Texas",0.4028,8,5,2013,TX
6161,"Kaufman County, Texas",0.4049,8,5,2014,TX
6162,"Kaufman County, Texas",0.4293,8,5,2015,TX
6163,"Kaufman County, Texas",0.4006,8,5,2016,TX
6164,"Kaufman County, Texas",0.4193,8,5,2017,TX
6165,"Liberty County, Texas",0.42,8,5,2009,TX
6166,"Liberty County, Texas",0.40700000000000003,8,5,2010,TX
6167,"Liberty County, Texas",0.4395,8,5,2011,TX
6168,"Liberty County, Texas",0.42700000000000005,8,5,2012,TX
6169,"Liberty County, Texas",0.4464,8,5,2013,TX
6170,"Liberty County, Texas",0.4349,8,5,2014,TX
6171,"Liberty County, Texas",0.4375,8,5,2015,TX
6172,"Liberty County, Texas",0.46299999999999997,8,5,2016,TX
6173,"Liberty County, Texas",0.4145,8,5,2017,TX
6174,"Lubbock County, Texas",0.47200000000000003,8,5,2009,TX
6175,"Lubbock County, Texas",0.467,8,5,2010,TX
6176,"Lubbock County, Texas",0.4879,8,5,2011,TX
6177,"Lubbock County, Texas",0.4863,8,5,2012,TX
6178,"Lubbock County, Texas",0.4735,8,5,2013,TX
6179,"Lubbock County, Texas",0.4889,8,5,2014,TX
6180,"Lubbock County, Texas",0.4613,8,5,2015,TX
6181,"Lubbock County, Texas",0.4732,8,5,2016,TX
6182,"Lubbock County, Texas",0.5027,8,5,2017,TX
6183,"McLennan County, Texas",0.47200000000000003,8,5,2009,TX
6184,"McLennan County, Texas",0.446,8,5,2010,TX
6185,"McLennan County, Texas",0.4973,8,5,2011,TX
6186,"McLennan County, Texas",0.4567,8,5,2012,TX
6187,"McLennan County, Texas",0.4813,8,5,2013,TX
6188,"McLennan County, Texas",0.46299999999999997,8,5,2014,TX
6189,"McLennan County, Texas",0.4752,8,5,2015,TX
6190,"McLennan County, Texas",0.4899,8,5,2016,TX
6191,"McLennan County, Texas",0.4753,8,5,2017,TX
6192,"Midland County, Texas",0.503,8,5,2009,TX
6193,"Midland County, Texas",0.506,8,5,2010,TX
6194,"Midland County, Texas",0.4907,8,5,2011,TX
6195,"Midland County, Texas",0.4778,8,5,2012,TX
6196,"Midland County, Texas",0.4943,8,5,2013,TX
6197,"Midland County, Texas",0.4553,8,5,2014,TX
6198,"Midland County, Texas",0.46,8,5,2015,TX
6199,"Midland County, Texas",0.4781,8,5,2016,TX
6200,"Midland County, Texas",0.4611,8,5,2017,TX
6201,"Montgomery County, Texas",0.467,8,5,2009,TX
6202,"Montgomery County, Texas",0.457,8,5,2010,TX
6203,"Montgomery County, Texas",0.4774,8,5,2011,TX
6204,"Montgomery County, Texas",0.4654,8,5,2012,TX
6205,"Montgomery County, Texas",0.4572,8,5,2013,TX
6206,"Montgomery County, Texas",0.4652,8,5,2014,TX
6207,"Montgomery County, Texas",0.4817,8,5,2015,TX
6208,"Montgomery County, Texas",0.4917,8,5,2016,TX
6209,"Montgomery County, Texas",0.4802,8,5,2017,TX
6210,"Nueces County, Texas",0.45899999999999996,8,5,2009,TX
6211,"Nueces County, Texas",0.466,8,5,2010,TX
6212,"Nueces County, Texas",0.4733,8,5,2011,TX
6213,"Nueces County, Texas",0.4494,8,5,2012,TX
6214,"Nueces County, Texas",0.4435,8,5,2013,TX
6215,"Nueces County, Texas",0.466,8,5,2014,TX
6216,"Nueces County, Texas",0.4732,8,5,2015,TX
6217,"Nueces County, Texas",0.44,8,5,2016,TX
6218,"Nueces County, Texas",0.4748,8,5,2017,TX
6219,"Orange County, Texas",0.445,8,5,2009,TX
6220,"Orange County, Texas",0.428,8,5,2010,TX
6221,"Orange County, Texas",0.4363,8,5,2011,TX
6222,"Orange County, Texas",0.4319,8,5,2012,TX
6223,"Orange County, Texas",0.4576,8,5,2013,TX
6224,"Orange County, Texas",0.4624,8,5,2014,TX
6225,"Orange County, Texas",0.4348,8,5,2015,TX
6226,"Orange County, Texas",0.446,8,5,2016,TX
6227,"Orange County, Texas",0.444,8,5,2017,TX
6228,"Parker County, Texas",0.449,8,5,2009,TX
6229,"Parker County, Texas",0.451,8,5,2010,TX
6230,"Parker County, Texas",0.4243,8,5,2011,TX
6231,"Parker County, Texas",0.4384,8,5,2012,TX
6232,"Parker County, Texas",0.4495,8,5,2013,TX
6233,"Parker County, Texas",0.4399,8,5,2014,TX
6234,"Parker County, Texas",0.4602,8,5,2015,TX
6235,"Parker County, Texas",0.42200000000000004,8,5,2016,TX
6236,"Parker County, Texas",0.41700000000000004,8,5,2017,TX
6237,"Potter County, Texas",0.47100000000000003,8,5,2009,TX
6238,"Potter County, Texas",0.439,8,5,2010,TX
6239,"Potter County, Texas",0.4619,8,5,2011,TX
6240,"Potter County, Texas",0.4679,8,5,2012,TX
6241,"Potter County, Texas",0.5251,8,5,2013,TX
6242,"Potter County, Texas",0.4766,8,5,2014,TX
6243,"Potter County, Texas",0.4813,8,5,2015,TX
6244,"Potter County, Texas",0.4804,8,5,2016,TX
6245,"Potter County, Texas",0.4683,8,5,2017,TX
6246,"Randall County, Texas",0.434,8,5,2009,TX
6247,"Randall County, Texas",0.423,8,5,2010,TX
6248,"Randall County, Texas",0.444,8,5,2011,TX
6249,"Randall County, Texas",0.4156,8,5,2012,TX
6250,"Randall County, Texas",0.4194,8,5,2013,TX
6251,"Randall County, Texas",0.4387,8,5,2014,TX
6252,"Randall County, Texas",0.4145,8,5,2015,TX
6253,"Randall County, Texas",0.4492,8,5,2016,TX
6254,"Randall County, Texas",0.4366,8,5,2017,TX
6255,"Rockwall County, Texas",0.384,8,5,2009,TX
6256,"Rockwall County, Texas",0.377,8,5,2010,TX
6257,"Rockwall County, Texas",0.3532,8,5,2011,TX
6258,"Rockwall County, Texas",0.4267,8,5,2012,TX
6259,"Rockwall County, Texas",0.3962,8,5,2013,TX
6260,"Rockwall County, Texas",0.4102,8,5,2014,TX
6261,"Rockwall County, Texas",0.4338,8,5,2015,TX
6262,"Rockwall County, Texas",0.3691,8,5,2016,TX
6263,"Rockwall County, Texas",0.41600000000000004,8,5,2017,TX
6264,"San Patricio County, Texas",0.461,8,5,2009,TX
6265,"San Patricio County, Texas",0.429,8,5,2010,TX
6266,"San Patricio County, Texas",0.4826,8,5,2011,TX
6267,"San Patricio County, Texas",0.4122,8,5,2012,TX
6268,"San Patricio County, Texas",0.4271,8,5,2013,TX
6269,"San Patricio County, Texas",0.4119,8,5,2014,TX
6270,"San Patricio County, Texas",0.4539,8,5,2015,TX
6271,"San Patricio County, Texas",0.4279,8,5,2016,TX
6272,"San Patricio County, Texas",0.4753,8,5,2017,TX
6273,"Smith County, Texas",0.506,8,5,2009,TX
6274,"Smith County, Texas",0.47200000000000003,8,5,2010,TX
6275,"Smith County, Texas",0.4827,8,5,2011,TX
6276,"Smith County, Texas",0.4641,8,5,2012,TX
6277,"Smith County, Texas",0.4592,8,5,2013,TX
6278,"Smith County, Texas",0.4701,8,5,2014,TX
6279,"Smith County, Texas",0.4819,8,5,2015,TX
6280,"Smith County, Texas",0.4416,8,5,2016,TX
6281,"Smith County, Texas",0.4643,8,5,2017,TX
6282,"Tarrant County, Texas",0.455,8,5,2009,TX
6283,"Tarrant County, Texas",0.45,8,5,2010,TX
6284,"Tarrant County, Texas",0.4642,8,5,2011,TX
6285,"Tarrant County, Texas",0.4601,8,5,2012,TX
6286,"Tarrant County, Texas",0.4675,8,5,2013,TX
6287,"Tarrant County, Texas",0.4664,8,5,2014,TX
6288,"Tarrant County, Texas",0.46799999999999997,8,5,2015,TX
6289,"Tarrant County, Texas",0.46,8,5,2016,TX
6290,"Tarrant County, Texas",0.4471,8,5,2017,TX
6291,"Taylor County, Texas",0.425,8,5,2009,TX
6292,"Taylor County, Texas",0.462,8,5,2010,TX
6293,"Taylor County, Texas",0.4352,8,5,2011,TX
6294,"Taylor County, Texas",0.49200000000000005,8,5,2012,TX
6295,"Taylor County, Texas",0.4547,8,5,2013,TX
6296,"Taylor County, Texas",0.4582,8,5,2014,TX
6297,"Taylor County, Texas",0.4616,8,5,2015,TX
6298,"Taylor County, Texas",0.4481,8,5,2016,TX
6299,"Taylor County, Texas",0.4592,8,5,2017,TX
6300,"Tom Green County, Texas",0.446,8,5,2009,TX
6301,"Tom Green County, Texas",0.46299999999999997,8,5,2010,TX
6302,"Tom Green County, Texas",0.4726,8,5,2011,TX
6303,"Tom Green County, Texas",0.4292,8,5,2012,TX
6304,"Tom Green County, Texas",0.444,8,5,2013,TX
6305,"Tom Green County, Texas",0.5429,8,5,2014,TX
6306,"Tom Green County, Texas",0.4764,8,5,2015,TX
6307,"Tom Green County, Texas",0.449,8,5,2016,TX
6308,"Tom Green County, Texas",0.4613,8,5,2017,TX
6309,"Travis County, Texas",0.47,8,5,2009,TX
6310,"Travis County, Texas",0.49200000000000005,8,5,2010,TX
6311,"Travis County, Texas",0.4981,8,5,2011,TX
6312,"Travis County, Texas",0.4919,8,5,2012,TX
6313,"Travis County, Texas",0.4842,8,5,2013,TX
6314,"Travis County, Texas",0.4888,8,5,2014,TX
6315,"Travis County, Texas",0.4937,8,5,2015,TX
6316,"Travis County, Texas",0.48100000000000004,8,5,2016,TX
6317,"Travis County, Texas",0.478,8,5,2017,TX
6318,"Victoria County, Texas",0.43700000000000006,8,5,2009,TX
6319,"Victoria County, Texas",0.43200000000000005,8,5,2010,TX
6320,"Victoria County, Texas",0.4262,8,5,2011,TX
6321,"Victoria County, Texas",0.4667,8,5,2012,TX
6322,"Victoria County, Texas",0.4389,8,5,2013,TX
6323,"Victoria County, Texas",0.4658,8,5,2014,TX
6324,"Victoria County, Texas",0.4303,8,5,2015,TX
6325,"Victoria County, Texas",0.5174,8,5,2016,TX
6326,"Victoria County, Texas",0.4297,8,5,2017,TX
6327,"Webb County, Texas",0.439,8,5,2009,TX
6328,"Webb County, Texas",0.478,8,5,2010,TX
6329,"Webb County, Texas",0.4474,8,5,2011,TX
6330,"Webb County, Texas",0.4712,8,5,2012,TX
6331,"Webb County, Texas",0.4859,8,5,2013,TX
6332,"Webb County, Texas",0.4976,8,5,2014,TX
6333,"Webb County, Texas",0.4958,8,5,2015,TX
6334,"Webb County, Texas",0.504,8,5,2016,TX
6335,"Webb County, Texas",0.4674,8,5,2017,TX
6336,"Wichita County, Texas",0.461,8,5,2009,TX
6337,"Wichita County, Texas",0.447,8,5,2010,TX
6338,"Wichita County, Texas",0.4331,8,5,2011,TX
6339,"Wichita County, Texas",0.4712,8,5,2012,TX
6340,"Wichita County, Texas",0.4471,8,5,2013,TX
6341,"Wichita County, Texas",0.4669,8,5,2014,TX
6342,"Wichita County, Texas",0.4489,8,5,2015,TX
6343,"Wichita County, Texas",0.4503,8,5,2016,TX
6344,"Wichita County, Texas",0.4691,8,5,2017,TX
6345,"Williamson County, Texas",0.36200000000000004,8,5,2009,TX
6346,"Williamson County, Texas",0.379,8,5,2010,TX
6347,"Williamson County, Texas",0.3981,8,5,2011,TX
6348,"Williamson County, Texas",0.3738,8,5,2012,TX
6349,"Williamson County, Texas",0.4091,8,5,2013,TX
6350,"Williamson County, Texas",0.4052,8,5,2014,TX
6351,"Williamson County, Texas",0.3889,8,5,2015,TX
6352,"Williamson County, Texas",0.3942,8,5,2016,TX
6353,"Williamson County, Texas",0.4076,8,5,2017,TX
6354,"Cache County, Utah",0.408,5,3,2009,UT
6355,"Cache County, Utah",0.43,5,3,2010,UT
6356,"Cache County, Utah",0.4127,5,3,2011,UT
6357,"Cache County, Utah",0.4387,5,3,2012,UT
6358,"Cache County, Utah",0.4166,5,3,2013,UT
6359,"Cache County, Utah",0.4141,5,3,2014,UT
6360,"Cache County, Utah",0.42700000000000005,5,3,2015,UT
6361,"Cache County, Utah",0.4386,5,3,2016,UT
6362,"Cache County, Utah",0.4201,5,3,2017,UT
6363,"Davis County, Utah",0.37799999999999995,5,3,2009,UT
6364,"Davis County, Utah",0.382,5,3,2010,UT
6365,"Davis County, Utah",0.4094,5,3,2011,UT
6366,"Davis County, Utah",0.384,5,3,2012,UT
6367,"Davis County, Utah",0.3833,5,3,2013,UT
6368,"Davis County, Utah",0.3891,5,3,2014,UT
6369,"Davis County, Utah",0.3802,5,3,2015,UT
6370,"Davis County, Utah",0.3829,5,3,2016,UT
6371,"Davis County, Utah",0.3702,5,3,2017,UT
6372,"Salt Lake County, Utah",0.423,5,3,2009,UT
6373,"Salt Lake County, Utah",0.428,5,3,2010,UT
6374,"Salt Lake County, Utah",0.4294,5,3,2011,UT
6375,"Salt Lake County, Utah",0.4397,5,3,2012,UT
6376,"Salt Lake County, Utah",0.439,5,3,2013,UT
6377,"Salt Lake County, Utah",0.4429,5,3,2014,UT
6378,"Salt Lake County, Utah",0.4302,5,3,2015,UT
6379,"Salt Lake County, Utah",0.4351,5,3,2016,UT
6380,"Salt Lake County, Utah",0.4304,5,3,2017,UT
6381,"Utah County, Utah",0.415,5,3,2009,UT
6382,"Utah County, Utah",0.419,5,3,2010,UT
6383,"Utah County, Utah",0.4159,5,3,2011,UT
6384,"Utah County, Utah",0.4127,5,3,2012,UT
6385,"Utah County, Utah",0.4229,5,3,2013,UT
6386,"Utah County, Utah",0.4121,5,3,2014,UT
6387,"Utah County, Utah",0.4207,5,3,2015,UT
6388,"Utah County, Utah",0.415,5,3,2016,UT
6389,"Utah County, Utah",0.4084,5,3,2017,UT
6390,"Washington County, Utah",0.381,5,3,2009,UT
6391,"Washington County, Utah",0.439,5,3,2010,UT
6392,"Washington County, Utah",0.4166,5,3,2011,UT
6393,"Washington County, Utah",0.4402,5,3,2012,UT
6394,"Washington County, Utah",0.4294,5,3,2013,UT
6395,"Washington County, Utah",0.3976,5,3,2014,UT
6396,"Washington County, Utah",0.4372,5,3,2015,UT
6397,"Washington County, Utah",0.44299999999999995,5,3,2016,UT
6398,"Washington County, Utah",0.4695,5,3,2017,UT
6399,"Weber County, Utah",0.391,5,3,2009,UT
6400,"Weber County, Utah",0.402,5,3,2010,UT
6401,"Weber County, Utah",0.423,5,3,2011,UT
6402,"Weber County, Utah",0.3845,5,3,2012,UT
6403,"Weber County, Utah",0.3979,5,3,2013,UT
6404,"Weber County, Utah",0.4026,5,3,2014,UT
6405,"Weber County, Utah",0.4115,5,3,2015,UT
6406,"Weber County, Utah",0.4076,5,3,2016,UT
6407,"Weber County, Utah",0.4036,5,3,2017,UT
6408,"Chittenden County, Vermont",0.424,2,11,2009,VT
6409,"Chittenden County, Vermont",0.466,2,11,2010,VT
6410,"Chittenden County, Vermont",0.4437,2,11,2011,VT
6411,"Chittenden County, Vermont",0.4309,2,11,2012,VT
6412,"Chittenden County, Vermont",0.4638,2,11,2013,VT
6413,"Chittenden County, Vermont",0.4398,2,11,2014,VT
6414,"Chittenden County, Vermont",0.4449,2,11,2015,VT
6415,"Chittenden County, Vermont",0.4477,2,11,2016,VT
6416,"Chittenden County, Vermont",0.4696,2,11,2017,VT
6417,"Albemarle County, Virginia",0.461,5,9,2009,VA
6418,"Albemarle County, Virginia",0.523,5,9,2010,VA
6419,"Albemarle County, Virginia",0.4981,5,9,2011,VA
6420,"Albemarle County, Virginia",0.4725,5,9,2012,VA
6421,"Albemarle County, Virginia",0.4529,5,9,2013,VA
6422,"Albemarle County, Virginia",0.4994,5,9,2014,VA
6423,"Albemarle County, Virginia",0.4771,5,9,2015,VA
6424,"Albemarle County, Virginia",0.455,5,9,2016,VA
6425,"Albemarle County, Virginia",0.4617,5,9,2017,VA
6426,"Arlington County, Virginia",0.42,5,9,2009,VA
6427,"Arlington County, Virginia",0.418,5,9,2010,VA
6428,"Arlington County, Virginia",0.4438,5,9,2011,VA
6429,"Arlington County, Virginia",0.4294,5,9,2012,VA
6430,"Arlington County, Virginia",0.4562,5,9,2013,VA
6431,"Arlington County, Virginia",0.4262,5,9,2014,VA
6432,"Arlington County, Virginia",0.4299,5,9,2015,VA
6433,"Arlington County, Virginia",0.4399,5,9,2016,VA
6434,"Arlington County, Virginia",0.4445,5,9,2017,VA
6435,"Augusta County, Virginia",0.374,5,9,2009,VA
6436,"Augusta County, Virginia",0.375,5,9,2010,VA
6437,"Augusta County, Virginia",0.392,5,9,2011,VA
6438,"Augusta County, Virginia",0.402,5,9,2012,VA
6439,"Augusta County, Virginia",0.5111,5,9,2013,VA
6440,"Augusta County, Virginia",0.4074,5,9,2014,VA
6441,"Augusta County, Virginia",0.4142,5,9,2015,VA
6442,"Augusta County, Virginia",0.4082,5,9,2016,VA
6443,"Augusta County, Virginia",0.4432,5,9,2017,VA
6444,"Bedford County, Virginia",0.37799999999999995,5,9,2009,VA
6445,"Bedford County, Virginia",0.433,5,9,2010,VA
6446,"Bedford County, Virginia",0.3843,5,9,2011,VA
6447,"Bedford County, Virginia",0.4193,5,9,2012,VA
6448,"Bedford County, Virginia",0.4241,5,9,2013,VA
6449,"Bedford County, Virginia",0.4083,5,9,2014,VA
6450,"Bedford County, Virginia",0.4453,5,9,2015,VA
6451,"Bedford County, Virginia",0.4394,5,9,2016,VA
6452,"Bedford County, Virginia",0.4072,5,9,2017,VA
6453,"Chesterfield County, Virginia",0.384,5,9,2009,VA
6454,"Chesterfield County, Virginia",0.408,5,9,2010,VA
6455,"Chesterfield County, Virginia",0.395,5,9,2011,VA
6456,"Chesterfield County, Virginia",0.3983,5,9,2012,VA
6457,"Chesterfield County, Virginia",0.4266,5,9,2013,VA
6458,"Chesterfield County, Virginia",0.4089,5,9,2014,VA
6459,"Chesterfield County, Virginia",0.408,5,9,2015,VA
6460,"Chesterfield County, Virginia",0.4042,5,9,2016,VA
6461,"Chesterfield County, Virginia",0.4092,5,9,2017,VA
6462,"Fairfax County, Virginia",0.41100000000000003,5,9,2009,VA
6463,"Fairfax County, Virginia",0.418,5,9,2010,VA
